"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"W82BW6QD","journalArticle","2024","Shestakova, Irina","The Era of Digital Transition in the Prism of the Existential Threat of Job Loss: Corporate Social Responsibility","Sustainability","","2071-1050","10.3390/su16188019","https://www.mdpi.com/2071-1050/16/18/8019","This article explores the question of the rate of digital progress in the context of the labour market. Specific features of the current situation are...","2024-09-13","2026-03-03 21:30:56","2026-03-03 21:30:56","2026-03-03 21:30:56","","","18","16","","","The Era of Digital Transition in the Prism of the Existential Threat of Job Loss","","","","","Multidisciplinary Digital Publishing Institute","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","/Users/szymon/Zotero/storage/KEHHEVU9/Shestakova - 2024 - The Era of Digital Transition in the Prism of the Existential Threat of Job Loss Corporate Social R.pdf","","","artificial intelligence (AI); ChatGPT; corporate social responsibility; digital transit; labour market; pace of development; professional employment; sustainable development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VR4S55AX","journalArticle","2024","Retkowsky, Jana; Hafermalz, Ella; Huysman, Marleen","Managing a ChatGPT-empowered workforce: Understanding its affordances and side effects","Business Horizons","","0007-6813","10.1016/j.bushor.2024.04.009","https://www.sciencedirect.com/science/article/pii/S0007681324000545","Generative AI, particularly ChatGPT, creates new managerial concerns. This article addresses a crucial managerial challenge: While employees are including the tool as their private knowledge assistant in many aspects of their daily work, it is difficult for managers to see and understand the impact within their organization. There is more and more literature on what ChatGPT means for business, but we cannot say much as long as we are uninformed about its actual use. So, getting an insider’s perspective is needed to think about the consequences for organizations. The article is grounded in a qualitative study of employees’ experiences of interacting with ChatGPT among 50 early ChatGPT adopters. First, we show how employee-ChatGPT relations develop from private, experimental use into an integral part of knowledge work. Second, we identify six affordances: searching for information, brainstorming ideas, structuring content, writing a first draft, embellishing text, and proofing work. Further, we highlight three looming side effects of ChatGPT use that threaten knowledge ties, the quality of knowledge in organizations, and how work roles are configured. Accordingly, this article offers managers guidance in managing a ChatGPT-empowered workforce in a way that aims to mitigate these side effects while harnessing opportunities.","2024-09-01","2026-03-03 21:31:20","2026-03-03 21:31:20","2026-03-03 21:31:20","511-523","","5","67","","Business Horizons","Managing a ChatGPT-empowered workforce","SPECIAL ISSUE: WRITTEN BY CHATGPT","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/3KF9CJSE/Retkowsky et al. - 2024 - Managing a ChatGPT-empowered workforce Understanding its affordances and side effects.pdf; /Users/szymon/Zotero/storage/VFPWRJSN/S0007681324000545.html","","","Affordances; ChatGPT; Generative AI; Knowledge work; Large language models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZY37G7LT","journalArticle","2024","Bankins, Sarah; Jooss, Stefan; Restubog, Simon Lloyd D.; Marrone, Mauricio; Ocampo, Anna Carmella; Shoss, Mindy","Navigating career stages in the age of artificial intelligence: A systematic interdisciplinary review and agenda for future research","Journal of Vocational Behavior","","0001-8791","10.1016/j.jvb.2024.104011","https://www.sciencedirect.com/science/article/pii/S0001879124000526","As artificial intelligence (AI) use expands within organizations, its influence is increasingly permeating careers and vocational domains. However, there is a notable lack of structured insights regarding AI's role in shaping individual career paths across career stages. To address this gap, we undertook a systematic literature review of 104 empirical articles, aiming to synthesize the scholarship on AI in the context of careers. Drawing upon career stage theory, we examine the implications of AI on careers, identify key barriers and enablers of AI use in this area, and reveal how the utilization of AI impacts individuals' career competencies. In doing so, we illustrate how AI actively shapes individuals' career trajectories and we dissect these effects both within and across various career stages to situate AI within the broader context of careers research. Adopting a sustainable career lens, we conclude by outlining a future research agenda that advocates for the design and adoption of AI systems that promote sustainable and equitable careers.","2024-09-01","2026-03-03 21:31:35","2026-03-03 21:31:35","2026-03-03 21:31:35","104011","","","153","","Journal of Vocational Behavior","Navigating career stages in the age of artificial intelligence","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/5WXTPGGL/Bankins et al. - 2024 - Navigating career stages in the age of artificial intelligence A systematic interdisciplinary revie.pdf; /Users/szymon/Zotero/storage/A7ITGCIF/S0001879124000526.html","","","Artificial intelligence; Career stages; Careers; Future of work; Sustainable careers; Vocational services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUV6PJ7M","journalArticle","2024","Zhuang, Kuansong Victor; Goggin, Gerard","New possibilities or problems for disability and inclusion? The case of AI and ADMs across work","Telematics and Informatics","","0736-5853","10.1016/j.tele.2024.102156","https://www.sciencedirect.com/science/article/pii/S0736585324000601","In this paper, we examine new and emerging uses of artificial intelligence (AI) and automated decision making (ADM) across various aspects of work, namely hiring, job redesign, and team formation, and their impact on disabled people. Building on disability as both a generative form of embodiment and knowledge, we consider how AI and ADMs can enable and empower disabled people for work, but also their inherent problems and contradictions. We ask the following questions: What are the implications for disabled workers? And importantly, how can we make these systems fairer and more inclusive, especially for disability?","2024-08-01","2026-03-03 21:31:51","2026-03-03 21:31:51","2026-03-03 21:31:51","102156","","","92","","Telematics and Informatics","New possibilities or problems for disability and inclusion?","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/UI6ZEKR4/Zhuang and Goggin - 2024 - New possibilities or problems for disability and inclusion The case of AI and ADMs across work.pdf; /Users/szymon/Zotero/storage/M9XH9L2Y/S0736585324000601.html","","","Artificial intelligence; Automated decision making; Bias; Disability; Employment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3V48SRD","journalArticle","2024","Newlands, Gemma; Lutz, Christoph","Mapping the prestige and social value of occupations in the digital economy","Journal of Business Research","","0148-2963","10.1016/j.jbusres.2024.114716","https://www.sciencedirect.com/science/article/pii/S0148296324002200","With the emergence of the digital economy, the occupational landscape in many countries has undergone major transformations. While scholars have started to study the working conditions of digital economy occupations such as app-based food delivery couriers and social media influencers, assessing societal perceptions of these occupations remains uncharted territory. This article provides a substantive contribution through an in-depth analysis of occupational prestige and occupational social value perceptions across 76 UK digital economy occupations. Leveraging two expansive surveys with more than 2400 respondents, the findings show that these nascent occupations tend to have modest prestige, and that their perceived social value is lower than that of analogous non-digital occupations. Socio-economic factors and attitudes foster variability in societal perceptions. The research thus advances a nuanced understanding of the evolving digital economy, providing evidence for fellow researchers, policymakers, and the larger public, for whom the results help contextualize career choices and occupational identities.","2024-07-01","2026-03-03 21:32:09","2026-03-03 21:32:09","2026-03-03 21:32:09","114716","","","180","","Journal of Business Research","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/IYX4WSDE/Newlands and Lutz - 2024 - Mapping the prestige and social value of occupations in the digital economy.pdf; /Users/szymon/Zotero/storage/ZZ2JAY5N/S0148296324002200.html","","","Artificial Intelligence; Digital Economy; Gig Economy; Occupational Prestige; Occupational Stratification; Social Media","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RW3KMWH8","journalArticle","2024","Giwa, Fiyinfoluwa; Ngepah, Nicholas","Artificial intelligence and skilled employment in South Africa: Exploring key variables","Research in Globalization","","2590-051X","10.1016/j.resglo.2024.100231","https://www.sciencedirect.com/science/article/pii/S2590051X24000406","The discourse surrounding artificial intelligence (AI) and its repercussions on skilled employment merits careful consideration. While AI technologies have the potential to result in job displacement within specific sectors, they concurrently usher in new employment opportunities, especially for individuals possessing advanced skills. The primary objective of this paper is to thoroughly evaluate the impact of AI on skilled employment within the South African economy. To achieve this objective, the study employs the Autoregressive Distributed Lag (ARDL) model and Granger causality analysis, spanning from 2012Q1 to 2021Q4. The results derived from the ARDL estimation reveal a substantial and positive contribution of artificial intelligence to skilled employment in South Africa, a trend observed in both the long and short run. However, two structural breaks were identified in the data, hence a re-estimation of the ARDL model. The re-estimated ARDL model revealed a negative and significant relationship between AI and skilled employment. In light of these findings, this study advocates implementing regulations and labor market policies that promote the responsible deployment of AI technology while safeguarding workers’ rights and job security. This could include establishing guidelines for AI deployment in the workplace, ensuring transparency and accountability in AI systems, and implementing social safety nets to support workers during job transitions.","2024-06-01","2026-03-03 21:32:30","2026-03-03 21:32:30","2026-03-03 21:32:30","100231","","","8","","Research in Globalization","Artificial intelligence and skilled employment in South Africa","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/WIYTQAE4/Giwa and Ngepah - 2024 - Artificial intelligence and skilled employment in South Africa Exploring key variables.pdf; /Users/szymon/Zotero/storage/WPFKJKR4/S2590051X24000406.html","","","Artificial intelligence; Autoregressive Distributed Lag (ARDL); Granger Causality; Skilled employment; South Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIDU6BIJ","journalArticle","2024","Corrocher, Nicoletta; Moschella, Daniele; Staccioli, Jacopo; Vivarelli, Marco","Innovation and the labor market: theory, evidence, and challenges","Industrial and Corporate Change","","0960-6491","10.1093/icc/dtad066","https://doi.org/10.1093/icc/dtad066","This paper deals with the complex relationship between innovation and the labor market, analyzing the impact of new technological advancements on overall employment, skills, and wages. After a critical review of the extant literature and the available empirical studies, novel evidence is presented on the distribution of labor-saving automation [namely robotics and artificial intelligence (AI)], based on natural language processing of US patents. This mapping shows that both upstream high-tech providers and downstream users of new technologies—such as Boeing and Amazon—lead the underlying innovative effort.","2024-06-01","2026-03-03 21:32:50","2026-03-03 21:32:50","2026-03-03 21:32:50","519-540","","3","33","","Ind Corp Change","Innovation and the labor market","","","","","","","","","","","","Silverchair","","","","/Users/szymon/Zotero/storage/8B73DQRA/dtad066.html; /Users/szymon/Zotero/storage/BAENYAI2/Corrocher et al. - 2024 - Innovation and the labor market theory, evidence, and challenges.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMRFK5JD","journalArticle","2024","Saba, Charles Shaaba; Ngepah, Nicholas","The impact of artificial intelligence (AI) on employment and economic growth in BRICS: Does the moderating role of governance Matter?","Research in Globalization","","2590-051X","10.1016/j.resglo.2024.100213","https://www.sciencedirect.com/science/article/pii/S2590051X24000224","The BRICS countries, namely Brazil, Russia, India, China, and South Africa, are committed to achieving and sustaining Sustainable Development Goal (SDG) 8 of the United Nations, which focuses on sustainable economic growth and productive employment and decent work for all. However, the empirical research question on how to effectively harness the use of artificial intelligence (AI) in the presence of governance dynamics is yet to be addressed in the literature, particularly concerning the BRICS economy. Hence, it is crucial to examine the impact of AI investment on employment and economic growth in the BRICS countries from 2012 to 2022, taking into account the moderating role of overall governance as well as specific governance indicators such as political governance, institutional governance, economic governance etc. Cross-Sectional Augmented Autoregressive Distributed Lag (CS-ARDL) technique is used to analyze the data. The findings of the study suggest a long-run equilibrium relationship among the variables analyzed in both the employment and growth models. The causality results for our main variables of interest differ in the employment-growth models. Based on the CS-ARDL results, the study recommends that BRICS governments and policymakers prioritize and enhance the integration of AI into their governance systems to promote employment and stimulate growth in both the short- and long-term. However, the study cautions against overlooking interaction between AI and general governance as it did not demonstrate support for growth, it is crucial to implement robust measures to mitigate any potential negative effects arising from AI's interaction with political and institutional governance. Therefore, the study proposes the formulation of AI-friendly governance policies among BRICS nations to stimulate employment and growth, recognizing the embryonic status of AI as a pivotal technology in the Fourth Industrial Revolution.","2024-06-01","2026-03-03 21:33:09","2026-03-03 21:33:09","2026-03-03 21:33:09","100213","","","8","","Research in Globalization","The impact of artificial intelligence (AI) on employment and economic growth in BRICS","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/WN4LYTZC/Saba and Ngepah - 2024 - The impact of artificial intelligence (AI) on employment and economic growth in BRICS Does the mode.pdf; /Users/szymon/Zotero/storage/TDW7FPXB/S2590051X24000224.html","","","Artificial intelligence (AI); BRICS; Economic growth; Employment; Governance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYTSCNZ8","journalArticle","2024","Lo, Leo S.; Anderson, Victoria","AI Reskilling in Libraries: When the Dean’s Assistant Gets an AI Assistant","College & Research Libraries News","","2150-6698","10.5860/crln.85.6.258","https://crln.acrl.org/index.php/crlnews/article/view/26382","The rapid advancement of generative AI represents a pivotal moment for libraries. With powerful systems like ChatGPT gaining widespread adoption, libraries face both opportunities and an urgent need to reskill staff. Recent analyses by the Boston Consulting Group predict that within two decades more than 30% of activities across most jobs could be handled by machines, while more than 15% of jobs could be fully automated. According to the World Economic Forum’s “The Future of Job Report 2023,” training workers to use AI tools is considered one of the top priorities for many companies. A 2023 survey of academic library employees revealed enthusiasm for professional development around generative AI, yet fewer than 7% of respondents currently use premium versions of leading systems. This discrepancy risks leaving library workers unprepared for AI-assisted workflows and roles forecast to be pervasive within the next decade. As libraries undergo their digital transformation, developing AI literacy among staff at all levels is becoming a matter of competitive survival rather than just innovation.","2024-06-07","2026-03-03 21:33:30","2026-03-03 21:33:30","2026-03-03 21:33:30","258","","6","85","","","AI Reskilling in Libraries","","","","","","","en-US","Copyright Leo S. Lo, Victoria Anderson","","","","crln.acrl.org","","","","/Users/szymon/Zotero/storage/USU59XDU/Lo and Anderson - 2024 - AI Reskilling in Libraries When the Dean’s Assistant Gets an AI Assistant.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESHSHK8W","journalArticle","2024","Döring, Matthias; Mikkelsen, Kim Sass; Madsen, Jonas Krogh; Haug, Kristian Bloch","Creating a workforce of fatigued cynics? A randomized controlled trial of implementing an algorithmic decision-making support tool","Government Information Quarterly","","0740-624X","10.1016/j.giq.2024.101911","https://www.sciencedirect.com/science/article/pii/S0740624X24000030","In recent decades, public service provision has become increasingly digitalized. However, while digitalization and artificial intelligence holds many promises, there is surprisingly little causal evidence on how it affects the employees who provide such services in the frontline. Based on cognitive and social psychological theories, we argue that IT projects can increase employees' cynicism towards change and change fatigue. In liaison with a Danish unemployment insurance fund, we test our hypotheses in a pre-registered randomized controlled trial that introduced an algorithmic decision-making support tool to underpin the counselling of newly unemployed clients. We do not find evidence that implementation of this tool resulted in negative employee outcomes. However, exploratory analyses indicate that this conclusion may mask smaller or heterogenous effects depending on employees' years of service with the insurance fund. We end the paper by discussing the implications of organizational change in the public sector.","2024-03-01","2026-03-03 21:33:41","2026-03-03 21:33:41","2026-03-03 21:33:41","101911","","1","41","","Government Information Quarterly","Creating a workforce of fatigued cynics?","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/Y762EV65/Döring et al. - 2024 - Creating a workforce of fatigued cynics A randomized controlled trial of implementing an algorithmi.pdf; /Users/szymon/Zotero/storage/AR4KESH3/S0740624X24000030.html","","","Algorithmic decision-support tool; Change fatigue; Cynicism towards change; Randomized controlled trial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQ8EXLH5","journalArticle","2024","Bonomi Savignon, Andrea; Zecchinelli, Riccardo; Costumato, Lorenzo; Scalabrini, Fabiana","Automation in public sector jobs and services: a framework to analyze public digital transformation’s impact in a data-constrained environment","Transforming Government: People, Process and Policy","","1750-6166, 1750-6166","10.1108/TG-04-2023-0044","http://www.emerald.com/tg/article/18/1/49-70/1221825","Purpose – This study aims to estimate the value of the impact from digital transformation (DX) focusing on its automation effect, looking at the time and cost savings coming from the substitution effect with an adoption of digital technologies. For example, cloud and artiﬁcial intelligence technologies such as ChatGPT have the potential to change ways of working, substituting and replacing several of the tasks that are currently carried out by public administration (PA) employees and labor processes underpinning PA services.","2024-02-23","2026-03-03 21:34:18","2026-03-03 21:34:18","2026-03-03 21:34:18","49-70","","1","18","","TG","Automation in public sector jobs and services","","","","","","","en","https://www.emerald.com/insight/site-policies","","","","DOI.org (Crossref)","","","","/Users/szymon/Zotero/storage/BF6NHUXN/Bonomi Savignon et al. - 2024 - Automation in public sector jobs and services a framework to analyze public digital transformation’.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABB6DKR4","journalArticle","2024","Salim, Andi Agus; Tang, Shu-Mei","Occupational Safety in the Age of Artificial Intelligence: Reformation of the Indonesian Work Safety Law","Journal of Indonesian Legal Studies","","2548-1592","10.15294/jils.v9i2.4621","https://journal.unnes.ac.id/journals/jils/article/view/4621","Artificial intelligence (AI) is undergoing rapid development globally, including in countries such as Taiwan and Indonesia. Taiwan, renowned as a world leader in hardware and semiconductor technologies, holds a significant advantage in AI advancement. This is further bolstered by governmental support through regulatory frameworks, policies, and funding initiatives, enhancing Taiwan's prowess in AI development. In contrast, Indonesia has also embraced the tide of technological progress, with its President declaring the nation's commitment to entering the 4th industrial revolution. Integral to this transition is the adoption of AI, recognized as a pivotal component of the aforementioned revolution. The collective technological advancements across Indonesia, Taiwan, and other nations invariably impact society, particularly the workforce. The integration of these futuristic technologies, predominantly within corporate settings, inherently alters labor dynamics and working conditions. This study scrutinizes the trajectories of AI development in both Taiwan and Indonesia, probing the compatibility of existing occupational safety and health legislation with the AI era. The findings underscore the perpetual evolution of technology and emphasize the imperative for nations to remain adaptive to emerging innovations. Furthermore, the study advocates for continuous updates to legal frameworks to align with the dynamic landscape of technological advancement.","2024-12-21","2026-03-03 21:34:20","2026-03-03 21:34:20","2026-03-03 21:34:20","985-1026","","2","9","","","Occupational Safety in the Age of Artificial Intelligence","","","","","","","en","Copyright (c) 2024 Andi Agus Salim, Shu-Mei Tang (Author)","","","","journal.unnes.ac.id","","","","/Users/szymon/Zotero/storage/EZXC8WLW/Salim and Tang - 2024 - Occupational Safety in the Age of Artificial Intelligence Reformation of the Indonesian Work Safety.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCBBS3RS","journalArticle","2024","Bucharest University of Economic Studies, Romania and National Institute for Economic Research, Romanian Academy, Bucharest, Romania; Bodea, Constanta-Nicoleta; Paparic, Mario; Alma Mater Europaea ECM, Maribor, Slovenia and Calor Gas Ireland, Dublin, Ireland; Mogos, Radu Ioan; Bucharest University of Economic Studies, Romania; Dascalu, Maria-Iuliana; National University of Science and Technology Politehnica Bucharest, Romania","Artificial Intelligence Adoption in the Workplace and Its Impact on the Upskilling and Reskilling Strategies","Amfiteatru Economic","","15829146, 22479104","10.24818/EA/2024/65/126","http://www.amfiteatrueconomic.ro/temp/Article_3283.pdf","The technology innovation, especially in the case of artificial intelligence, has significantly transformed the work processes and how they are organised and performed. Even if the adoption of advanced technologies usually leads to a higher work performance, there are risks of negative disruptions in the working systems, such as non-ethical use and social negative effects. The paper presents the results of an ethnographic research conducted by the authors, with the objective to identify the impact of the artificial intelligence adoption in the workplace on the professional knowledge and skills requirements and on the upskilling and reskilling strategies. Three different domains were considered: information technology, education, and scientific research. One relevant conclusion of the research is that knowledge and skills requirements should be studied from multiple perspectives, such as profession dynamics, not only from the technology innovation perspective. The research originality mainly consists in the way in which the concept of the level of upskilling/reskilling importance is defined and applied, based on professional knowledge and skills development requirements. By using the assessed level of upskilling/reskilling importance, strategies and related actions may be defined and undertaken. By substantiating this manner of setting up","2024-02","2026-03-03 21:34:35","2026-03-08 15:34:49","2026-03-03 21:34:35","126","","65","26","","AE","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/szymon/Zotero/storage/CPZHVHBZ/Bucharest University of Economic Studies, Romania and National Institute for Economic Research, Romanian Academy, Bucharest, Romania et al. - 2024 - Artificial Intelligence Adoption in the Workplace and Its Impact on the Upskilling and Reskilling St.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF778RRC","journalArticle","2024","University of Oradea, Faculty of Economic Sciences, Oradea, Romania; Bolos, Marcel Ioan; Rusu, Stefan; University of Oradea, Doctoral School of Economic Sciences, Oradea, Romania; Sabau-Popa, Claudia Diana; Babe?-Bolyai University, Faculty of Economics and Business Administration, Cluj-Napoca, Romania; Gherai, Dana Simona; University of Oradea, Faculty of Economic Sciences, Oradea, Romania; Negrea, Adrian; University of Oradea, Faculty of Economic Sciences, Oradea, Romania; Crisan, Mihai-Ioan; University of Oradea, Faculty of Economic Sciences, Oradea, Romania","AI Chatbots: Fast Tracking Sustainability Report Analysis for Enhanced Decision Making","Amfiteatru Economic","","15829146, 22479104","10.24818/EA/2024/S18/1241","http://www.amfiteatrueconomic.ro/temp/Article_3369.pdf","This paper explores the integration of artificial intelligence (AI) in businesses, focusing on the utility of chatbots for sustainability report analysis. Using ChatGPT technology via the Chat-based platform, we developed a personalised chatbot to extract data from sustainability reports, with the aim of facilitating decision-making processes. The study includes a literature review on AI's impact on the economy and labour markets, followed by a methodology base on technology ChatGPT detailing chatbot development and testing using a sustainability report of a company listed on the Romanian stock market. The results demonstrate the efficacy in providing accurate financial insights, offering potential benefits for analysts, investors, and business organisations managers. By harnessing AI-powered chatbots, organisations can streamline operations and gain a competitive edge in today's digital landscape.","2024-11","2026-03-03 21:34:46","2026-03-03 21:34:46","2026-03-03 21:34:46","1241","","Special 18","26","","AE","AI Chatbots","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/szymon/Zotero/storage/3DJPCKGT/University of Oradea, Faculty of Economic Sciences, Oradea, Romania et al. - 2024 - AI Chatbots Fast Tracking Sustainability Report Analysis for Enhanced Decision Making.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNFSWHUA","journalArticle","2024","Babina, Tania; Fedyk, Anastassia; He, Alex; Hodson, James","Artificial intelligence, firm growth, and product innovation","Journal of Financial Economics","","0304-405X","10.1016/j.jfineco.2023.103745","https://www.sciencedirect.com/science/article/pii/S0304405X2300185X","We study the use and economic impact of AI technologies. We propose a new measure of firm-level AI investments using employee resumes. Our measure reveals a stark increase in AI investments across sectors. AI-investing firms experience higher growth in sales, employment, and market valuations. This growth comes primarily through increased product innovation. Our results are robust to instrumenting AI investments using firms' exposure to universities' supply of AI graduates. AI-powered growth concentrates among larger firms and is associated with higher industry concentration. Our results highlight that new technologies like AI can contribute to growth and superstar firms through product innovation.","2024-01-01","2026-03-03 21:35:03","2026-03-03 21:35:03","2026-03-03 21:35:03","103745","","","151","","Journal of Financial Economics","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/QJMRPAQ8/Babina et al. - 2024 - Artificial intelligence, firm growth, and product innovation.pdf; /Users/szymon/Zotero/storage/CVBJBY2Q/S0304405X2300185X.html","","","Artificial intelligence; Industry concentration; Intangible capital; Product innovation; Superstar firms; Technological change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LTP7ED7L","journalArticle","2024","Lin, Xiaolin; Wang, Xuequn; Shao, Bin; Taylor, Joseph","How Chatbots Augment Human Intelligence in Customer Services: A Mixed-Methods Study","Journal of Management Information Systems","","0742-1222","10.1080/07421222.2024.2415773","https://doi.org/10.1080/07421222.2024.2415773","Although artificial intelligence (AI)-enabled chatbots have been increasingly incorporated into firms’ business processes, such as customer service, they are still ineffective at handling unstructured tasks. Therefore, organizations might adopt chatbots to cut down the workforce for structured tasks and augment the remaining employees in unstructured tasks. Although there are substantial workforce implications for rebalancing work activities, few studies have assessed chatbots from the augmentation angle by focusing on employees’ performance, perhaps because of the lack of a theoretical foundation and research on this new phenomenon within organizations. Using a mixed-methods design, we developed a model illustrating the impact of chatbots on perceived work performance from the information technology artifact perspective. We then used the qualitative study to conceptualize contextualized technology affordances to enhance customer service, support decision-making, and improve business agility and chatbot support (i.e. informational and emotional support) in the context of chatbots. We then used the quantitative study to validate context-specific variables and the research model. The results showed that three types of chatbot affordances are positively related to post-adoptive chatbot use, through which chatbots provide employees with informational and emotional support and improve perceived work performance. Our study makes an original contribution to the development of a theory about new IT phenomena related to the impact of chatbots on work performance. Our results also provide suggestions for organizations regarding how to integrate chatbots to improve work performance.","2024-10-01","2026-03-03 21:35:21","2026-03-03 21:35:21","2026-03-03 21:35:21","1016-1041","","4","41","","","How Chatbots Augment Human Intelligence in Customer Services","","","","","Routledge","","","","","","","Taylor and Francis+NEJM","","_eprint: https://doi.org/10.1080/07421222.2024.2415773","","/Users/szymon/Zotero/storage/XB7S6KFE/Lin et al. - 2024 - How Chatbots Augment Human Intelligence in Customer Services A Mixed-Methods Study.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUF8CINQ","journalArticle","2024","Depoo, Lucie; Hermida, Aimee","The role and factors impacting virtual human resource management capacity to build remote teams' effectiveness and retention","Serbian Journal of Management","","1452-4864","10.5937/sjm19-46329","https://scindeks.ceon.rs/article.aspx?artid=1452-48642401187D","The paper investigates the impact of virtual human resource management techniques on the effectiveness of remote teams and employee's retention to the organization. The paper provides relevant and new information on virtual teams given the transformational impact resulting from the COVID pandemic. Data was gathered from 323 managers working with virtual teams formed a base for this study across the globe using an anonymous survey. Data was analysed by two-dimensional statistics. The findings revealed that the implementation of the VHRM has led to high productivity, effectiveness and retention capacity of employees as they learn to adapt to the technological changes. Results demonstrate that adequate effort and resources invested in VHRM, human resource managers can identify and implement work efficient solutions, investing in new technology/tools for virtual teams (48%), improving communications (52%), and offering new upskilling opportunities for employees, that maximize employee output. Based on the results, remote team effectiveness is not directly affected by virtual work and mainly relates to the career possibilities as well as improved communication combined with professional development. Improvement is tied to integration of Artificial Intelligence, which significantly improve efficiency and workflows, awarding performance and supporting growth.","2024","2026-03-03 21:35:51","2026-03-03 21:35:51","2026-03-03 21:35:51","187-205","","1","19","","","","","","","","","","","","","","","scindeks.ceon.rs","","","","/Users/szymon/Zotero/storage/FHULNJS6/Depoo and Hermida - 2024 - The role and factors impacting virtual human resource management capacity to build remote teams' eff.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/1452-48642401187D","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
